payment_id,customer_id,staff_id,rental_id,amount,payment_date
31104,185,2,8442,0.99,2007-04-29 06:01:34 UTC
31099,185,2,6106,2.99,2007-04-11 05:33:33 UTC
31106,185,2,9246,0.99,2007-04-30 12:40:58 UTC
24460,185,2,11355,0.99,2007-03-02 16:06:10 UTC
24464,185,2,14513,2.99,2007-03-21 13:20:02 UTC
27144,441,1,8575,4.99,2007-04-29 10:21:14 UTC
31964,441,1,14878,4.99,2007-05-14 13:44:30 UTC
27140,441,1,6941,5.99,2007-04-26 21:47:16 UTC
27139,441,1,6642,4.99,2007-04-12 09:06:19 UTC
27142,441,1,8281,0.99,2007-04-29 00:14:27 UTC
27143,441,1,8427,4.99,2007-04-29 05:37:03 UTC
21164,441,1,13932,4.99,2007-03-20 15:45:27 UTC
27137,441,1,5811,0.99,2007-04-10 13:55:31 UTC
17882,441,1,1602,4.99,2007-02-16 04:41:07 UTC
27134,441,1,4084,8.99,2007-04-07 03:44:27 UTC
21160,441,1,10846,1.99,2007-03-01 22:16:21 UTC
21161,441,2,11247,1.99,2007-03-02 12:02:35 UTC
27138,441,2,6636,2.99,2007-04-12 08:18:13 UTC
27147,441,2,9854,2.99,2007-04-30 11:28:01 UTC
21163,441,2,13739,4.99,2007-03-20 09:13:37 UTC
27148,441,2,10139,1.99,2007-04-30 20:30:47 UTC
27146,441,2,9644,10.99,2007-04-30 04:09:02 UTC
27132,441,2,3629,0.99,2007-04-06 04:51:49 UTC
27145,441,2,8617,4.99,2007-04-29 12:14:41 UTC
17883,441,2,2328,4.99,2007-02-18 08:45:48 UTC
27133,441,2,3695,2.99,2007-04-06 08:30:35 UTC
21165,441,2,14796,4.99,2007-03-21 23:09:16 UTC
27141,441,2,8237,2.99,2007-04-28 22:58:23 UTC
21166,441,2,15070,3.99,2007-03-22 09:24:12 UTC
27136,441,2,5129,2.99,2007-04-09 05:57:00 UTC
21162,441,2,13483,2.99,2007-03-19 23:45:05 UTC
27135,441,2,4208,0.99,2007-04-07 10:02:49 UTC
24469,186,1,13168,6.99,2007-03-19 12:05:55 UTC
19217,186,1,3039,4.99,2007-02-20 11:00:57 UTC
19214,186,1,1663,2.99,2007-02-16 08:42:42 UTC
32070,186,1,14216,2.99,2007-05-14 13:44:30 UTC
24465,186,1,10985,0.99,2007-03-02 02:58:46 UTC
24478,186,1,15596,0.99,2007-03-23 04:48:18 UTC
24472,186,1,14006,2.99,2007-03-20 18:50:03 UTC
24468,186,1,12438,8.99,2007-03-18 09:11:19 UTC
31110,186,1,7915,3.99,2007-04-28 10:18:13 UTC
24471,186,1,13853,3.99,2007-03-20 13:15:29 UTC
31111,186,1,8483,4.99,2007-04-29 07:18:45 UTC
19213,186,1,1300,2.99,2007-02-15 08:04:46 UTC
24467,186,1,12348,5.99,2007-03-18 05:50:14 UTC
19212,186,1,1192,4.99,2007-02-14 23:47:06 UTC
24466,186,1,11982,0.99,2007-03-17 16:41:34 UTC
31115,186,1,10104,1.99,2007-04-30 19:17:41 UTC
24477,186,2,15295,3.99,2007-03-22 18:04:48 UTC
31114,186,2,9360,5.99,2007-04-30 17:08:10 UTC
24475,186,2,14988,3.99,2007-03-22 06:14:32 UTC
31109,186,2,7739,0.99,2007-04-28 03:50:18 UTC
31113,186,2,9303,2.99,2007-04-30 15:04:26 UTC
31108,186,2,6067,4.99,2007-04-11 03:03:16 UTC
24476,186,2,15001,0.99,2007-03-22 06:29:16 UTC
31112,186,2,8872,0.99,2007-04-29 22:42:21 UTC
19216,186,2,2875,4.99,2007-02-19 23:15:45 UTC
24470,186,2,13517,4.99,2007-03-20 01:01:44 UTC
24474,186,2,14646,4.99,2007-03-21 17:43:15 UTC
19215,186,2,2132,4.99,2007-02-17 19:33:33 UTC
24473,186,2,14229,4.99,2007-03-21 03:25:42 UTC
17884,442,1,1251,5.99,2007-02-15 04:27:22 UTC
21174,442,1,14466,0.99,2007-03-21 11:31:40 UTC
21171,442,1,13155,7.99,2007-03-19 11:38:50 UTC
21169,442,1,12948,0.99,2007-03-19 04:23:41 UTC
27162,442,1,9180,4.99,2007-04-30 10:31:42 UTC
27160,442,1,8044,2.99,2007-04-28 15:17:39 UTC
17887,442,1,1774,2.99,2007-02-16 16:56:19 UTC
27152,442,1,4058,2.99,2007-04-07 02:31:17 UTC
27151,442,1,4052,5.99,2007-04-07 02:06:49 UTC
21173,442,1,14418,1.99,2007-03-21 09:42:53 UTC
27161,442,1,8758,4.99,2007-04-29 17:49:16 UTC
27164,442,1,10034,2.99,2007-04-30 17:13:57 UTC
27158,442,1,7460,0.99,2007-04-27 17:10:02 UTC
27159,442,1,7671,2.99,2007-04-28 01:16:58 UTC
27150,442,1,3661,2.99,2007-04-06 06:38:29 UTC
21175,442,2,15207,2.99,2007-03-22 15:03:52 UTC
21168,442,2,10452,0.99,2007-03-01 07:40:03 UTC
17885,442,2,1358,0.99,2007-02-15 11:57:15 UTC
27154,442,2,4577,3.99,2007-04-08 04:27:27 UTC
27156,442,2,6632,2.99,2007-04-12 08:01:37 UTC
21170,442,2,13004,0.99,2007-03-19 06:08:35 UTC
27149,442,2,3545,4.99,2007-04-06 00:44:44 UTC
17886,442,2,1576,8.99,2007-02-16 02:23:06 UTC
21167,442,2,10365,6.99,2007-03-01 04:37:11 UTC
27155,442,2,6590,4.99,2007-04-12 05:36:48 UTC
21172,442,2,14199,0.99,2007-03-21 02:17:10 UTC
27163,442,2,9873,5.99,2007-04-30 12:00:45 UTC
27157,442,2,7427,2.99,2007-04-27 15:48:43 UTC
27153,442,2,4365,2.99,2007-04-07 18:16:13 UTC
24479,187,1,11843,2.99,2007-03-17 11:43:17 UTC
24482,187,1,12534,7.99,2007-03-18 12:33:08 UTC
31121,187,1,6057,3.99,2007-04-11 02:32:07 UTC
19224,187,1,3402,2.99,2007-02-21 14:23:04 UTC
31119,187,1,5738,8.99,2007-04-10 10:19:18 UTC
19223,187,1,2742,5.99,2007-02-19 14:34:14 UTC
31117,187,1,4429,4.99,2007-04-07 21:01:14 UTC
31126,187,1,9241,2.99,2007-04-30 12:27:08 UTC
19221,187,2,2127,0.99,2007-02-17 19:23:15 UTC
31120,187,2,5833,6.99,2007-04-10 15:07:51 UTC
19222,187,2,2533,0.99,2007-02-19 00:02:53 UTC
31123,187,2,7289,4.99,2007-04-27 10:55:18 UTC
19219,187,2,1462,4.99,2007-02-15 19:06:07 UTC
24481,187,2,12490,9.99,2007-03-18 11:17:12 UTC
31124,187,2,7844,7.99,2007-04-28 07:44:46 UTC
19220,187,2,1592,0.99,2007-02-16 03:43:04 UTC
24484,187,2,14855,8.99,2007-03-22 00:55:59 UTC
24485,187,2,15231,4.99,2007-03-22 16:01:24 UTC
31125,187,2,7967,7.99,2007-04-28 12:25:18 UTC
31122,187,2,6428,2.99,2007-04-11 22:30:18 UTC
24483,187,2,13940,8.99,2007-03-20 15:57:24 UTC
31118,187,2,5366,0.99,2007-04-09 16:57:04 UTC
24480,187,2,12307,8.99,2007-03-18 04:16:50 UTC
24486,187,2,15517,2.99,2007-03-23 01:41:28 UTC
31116,187,2,3709,10.99,2007-04-06 08:55:23 UTC
19218,187,2,1323,6.99,2007-02-15 09:23:44 UTC
24487,187,2,15971,7.99,2007-03-23 18:28:00 UTC
27171,443,1,7987,9.99,2007-04-28 13:05:19 UTC
21178,443,1,12415,4.99,2007-03-18 08:22:28 UTC
17888,443,1,2871,2.99,2007-02-19 22:56:16 UTC
21183,443,1,15182,0.99,2007-03-22 14:15:32 UTC
21185,443,1,15519,0.99,2007-03-23 01:51:59 UTC
21181,443,1,14561,2.99,2007-03-21 14:49:10 UTC
27170,443,1,7667,8.99,2007-04-28 01:05:49 UTC
21180,443,1,13489,2.99,2007-03-19 23:57:33 UTC
27173,443,1,10014,4.99,2007-04-30 16:39:23 UTC
27169,443,1,7317,2.99,2007-04-27 11:48:08 UTC
21177,443,1,11449,4.99,2007-03-02 19:13:10 UTC
27167,443,1,6913,4.99,2007-04-12 20:46:39 UTC
21184,443,2,15393,4.99,2007-03-22 21:32:36 UTC
27174,443,2,10081,5.99,2007-04-30 18:36:11 UTC
21179,443,2,12857,4.99,2007-03-19 00:48:40 UTC
27168,443,2,6983,2.99,2007-04-26 23:23:30 UTC
27165,443,2,3510,5.99,2007-04-05 22:56:08 UTC
27166,443,2,6625,5.99,2007-04-12 07:35:07 UTC
27172,443,2,9740,1.99,2007-04-30 07:36:30 UTC
21176,443,2,10360,0.99,2007-03-01 04:21:20 UTC
21182,443,2,14611,6.99,2007-03-21 16:30:08 UTC
24489,188,1,10494,0.99,2007-03-01 09:13:48 UTC
19227,188,1,2515,4.99,2007-02-18 22:25:58 UTC
24495,188,1,14399,2.99,2007-03-21 09:01:50 UTC
31133,188,1,7556,4.99,2007-04-27 20:45:44 UTC
24494,188,1,13787,5.99,2007-03-20 10:43:50 UTC
32071,188,1,14503,2.99,2007-05-14 13:44:30 UTC
24493,188,1,13570,2.99,2007-03-20 03:33:24 UTC
19226,188,2,1927,0.99,2007-02-17 05:16:46 UTC
24498,188,2,15409,0.99,2007-03-22 21:54:59 UTC
31132,188,2,7042,0.99,2007-04-27 01:48:45 UTC
24496,188,2,14809,2.99,2007-03-21 23:29:09 UTC
31127,188,2,3848,3.99,2007-04-06 15:15:59 UTC
31134,188,2,9613,4.99,2007-04-30 02:27:20 UTC
24488,188,2,10453,5.99,2007-03-01 07:41:54 UTC
31129,188,2,5356,2.99,2007-04-09 16:36:55 UTC
24499,188,2,15474,4.99,2007-03-23 00:07:37 UTC
24492,188,2,11378,2.99,2007-03-02 16:45:19 UTC
24491,188,2,10757,4.99,2007-03-01 18:51:11 UTC
24497,188,2,15319,2.99,2007-03-22 18:45:44 UTC
31128,188,2,4150,2.99,2007-04-07 07:11:49 UTC
31131,188,2,6555,4.99,2007-04-12 03:36:43 UTC
31130,188,2,5729,5.99,2007-04-10 09:55:52 UTC
19228,188,2,2733,4.99,2007-02-19 13:50:20 UTC
24490,188,2,10719,4.99,2007-03-01 17:28:55 UTC
19225,188,2,1527,2.99,2007-02-15 23:00:07 UTC
21198,444,1,15557,0.99,2007-03-23 03:20:44 UTC
21187,444,1,10693,4.99,2007-03-01 16:42:41 UTC
17892,444,1,2551,4.99,2007-02-19 01:19:31 UTC
21186,444,1,10529,4.99,2007-03-01 10:28:29 UTC
27178,444,1,5753,2.99,2007-04-10 10:58:10 UTC
17889,444,1,1239,0.99,2007-02-15 03:21:28 UTC
21194,444,1,13488,0.99,2007-03-19 23:57:09 UTC
21191,444,1,12161,6.99,2007-03-17 23:10:13 UTC
21196,444,1,13924,0.99,2007-03-20 15:33:45 UTC
27176,444,1,3539,0.99,2007-04-06 00:07:35 UTC
21190,444,1,11728,4.99,2007-03-17 06:40:53 UTC
21197,444,1,15249,4.99,2007-03-22 16:26:54 UTC
21192,444,2,12712,2.99,2007-03-18 19:32:40 UTC
21188,444,2,11353,0.99,2007-03-02 16:03:12 UTC
27182,444,2,9634,1.99,2007-04-30 03:34:29 UTC
17893,444,2,3301,7.99,2007-02-21 06:00:52 UTC
17891,444,2,1441,1.99,2007-02-15 17:22:48 UTC
27175,444,2,3498,4.99,2007-04-05 22:30:35 UTC
21199,444,2,15815,4.99,2007-03-23 13:24:14 UTC
21189,444,2,11419,6.99,2007-03-02 18:15:05 UTC
17894,444,2,3415,5.99,2007-02-21 15:28:16 UTC
21195,444,2,13559,2.99,2007-03-20 02:44:34 UTC
21193,444,2,12946,2.99,2007-03-19 04:22:01 UTC
17890,444,2,1397,3.99,2007-02-15 14:53:53 UTC
27179,444,2,5825,2.99,2007-04-10 14:48:57 UTC
27177,444,2,4648,6.99,2007-04-08 07:59:54 UTC
27181,444,2,7679,3.99,2007-04-28 01:27:06 UTC
27180,444,2,6285,2.99,2007-04-11 15:20:34 UTC
31139,189,1,7469,4.99,2007-04-27 17:26:07 UTC
31144,189,1,9506,4.99,2007-04-30 22:47:28 UTC
31140,189,1,7675,4.99,2007-04-28 01:23:47 UTC
19232,189,1,3108,6.99,2007-02-20 15:57:10 UTC
19229,189,1,1541,0.99,2007-02-15 23:44:26 UTC
31135,189,1,3763,0.99,2007-04-06 11:24:58 UTC
24505,189,1,16008,5.99,2007-03-23 19:33:18 UTC
24503,189,1,13766,3.99,2007-03-20 10:10:28 UTC
19230,189,1,1834,0.99,2007-02-16 21:17:35 UTC
24500,189,1,10247,9.99,2007-03-01 01:02:33 UTC
31138,189,1,6193,5.99,2007-04-11 10:15:24 UTC
19233,189,1,3346,2.99,2007-02-21 09:35:20 UTC
24504,189,1,15773,1.99,2007-03-23 11:53:24 UTC
31143,189,2,9386,0.99,2007-04-30 17:54:48 UTC
19231,189,2,2905,1.99,2007-02-20 01:24:43 UTC
24501,189,2,11059,6.99,2007-03-02 05:10:05 UTC
31137,189,2,4203,0.99,2007-04-07 09:52:41 UTC
31136,189,2,3813,4.99,2007-04-06 13:52:01 UTC
24502,189,2,13601,6.99,2007-03-20 04:29:42 UTC
31141,189,2,7790,2.99,2007-04-28 05:51:02 UTC
31142,189,2,9171,5.99,2007-04-30 10:04:51 UTC
21207,445,1,14612,6.99,2007-03-21 16:31:42 UTC
21203,445,1,11383,7.99,2007-03-02 16:50:32 UTC
21211,445,1,15123,3.99,2007-03-22 11:17:11 UTC
21204,445,1,11868,4.99,2007-03-17 12:34:01 UTC
27192,445,1,10007,0.99,2007-04-30 16:23:25 UTC
21212,445,1,15791,6.99,2007-03-23 12:30:40 UTC
21205,445,1,11877,3.99,2007-03-17 12:49:38 UTC
21210,445,1,14955,4.99,2007-03-22 04:54:19 UTC
27189,445,1,8851,8.99,2007-04-29 21:54:46 UTC
27183,445,1,4041,0.99,2007-04-07 01:32:00 UTC
27184,445,1,4193,0.99,2007-04-07 09:25:48 UTC
21209,445,1,14866,6.99,2007-03-22 01:40:02 UTC
27186,445,1,6346,0.99,2007-04-11 18:37:01 UTC
21208,445,2,14673,2.99,2007-03-21 18:29:45 UTC
27190,445,2,8911,0.99,2007-04-29 23:59:24 UTC
21213,445,2,15906,2.99,2007-03-23 16:04:27 UTC
21201,445,2,10341,0.99,2007-03-01 03:38:29 UTC
21200,445,2,10334,1.99,2007-03-01 03:27:09 UTC
27185,445,2,5225,2.99,2007-04-09 10:38:43 UTC
27187,445,2,7351,2.99,2007-04-27 13:06:03 UTC
27188,445,2,7971,4.99,2007-04-28 12:29:14 UTC
27191,445,2,9625,4.99,2007-04-30 02:59:15 UTC
21202,445,2,10936,9.99,2007-03-02 01:23:31 UTC
21206,445,2,13586,0.99,2007-03-20 04:09:00 UTC
19234,190,1,1319,2.99,2007-02-15 09:07:32 UTC
19237,190,1,2568,3.99,2007-02-19 02:37:30 UTC
19235,190,1,1347,2.99,2007-02-15 11:12:10 UTC
19236,190,1,2057,4.99,2007-02-17 14:00:25 UTC
31149,190,1,7386,5.99,2007-04-27 14:20:37 UTC
31146,190,1,4140,2.99,2007-04-07 06:47:37 UTC
31151,190,1,8498,0.99,2007-04-29 07:36:05 UTC
24512,190,1,12270,2.99,2007-03-18 03:00:32 UTC
31148,190,1,7175,4.99,2007-04-27 06:31:49 UTC
24506,190,1,11082,5.99,2007-03-02 05:58:46 UTC
19238,190,1,3386,4.99,2007-02-21 12:49:33 UTC
24513,190,2,12381,0.99,2007-03-18 07:00:10 UTC
24515,190,2,14141,4.99,2007-03-21 00:35:49 UTC
32072,190,2,15167,4.99,2007-05-14 13:44:30 UTC
31150,190,2,7404,2.99,2007-04-27 14:53:10 UTC
31147,190,2,6867,3.99,2007-04-12 18:35:14 UTC
24507,190,2,11158,6.99,2007-03-02 08:26:55 UTC
24517,190,2,14650,0.99,2007-03-21 17:53:18 UTC
24514,190,2,14065,0.99,2007-03-20 21:09:14 UTC
24516,190,2,14166,2.99,2007-03-21 01:27:58 UTC
24510,190,2,11750,0.99,2007-03-17 07:35:27 UTC
31145,190,2,4005,5.99,2007-04-06 22:50:53 UTC
24511,190,2,11950,9.99,2007-03-17 15:41:43 UTC
24509,190,2,11312,6.99,2007-03-02 14:25:18 UTC
24508,190,2,11276,4.99,2007-03-02 12:57:13 UTC
17895,446,1,2248,4.99,2007-02-18 03:28:15 UTC
27197,446,1,6510,4.99,2007-04-12 02:04:06 UTC
27209,446,1,9116,0.99,2007-04-30 07:48:08 UTC
17899,446,1,3060,2.99,2007-02-20 12:15:47 UTC
27199,446,1,6734,6.99,2007-04-12 12:32:51 UTC
27208,446,1,8923,3.99,2007-04-30 00:37:16 UTC
27204,446,1,8309,4.99,2007-04-29 01:50:47 UTC
27202,446,1,7576,4.99,2007-04-27 21:23:02 UTC
21214,446,1,11051,3.99,2007-03-02 04:52:06 UTC
27198,446,1,6535,0.99,2007-04-12 03:12:10 UTC
27200,446,1,7005,5.99,2007-04-27 00:07:03 UTC
21217,446,1,15808,1.99,2007-03-23 13:07:04 UTC
27193,446,2,4358,4.99,2007-04-07 17:55:31 UTC
27207,446,2,8922,9.99,2007-04-30 00:36:52 UTC
27205,446,2,8670,4.99,2007-04-29 14:17:30 UTC
21215,446,2,12253,0.99,2007-03-18 02:29:17 UTC
17896,446,2,2335,3.99,2007-02-18 09:28:03 UTC
27194,446,2,5393,4.99,2007-04-09 18:03:39 UTC
27203,446,2,8284,6.99,2007-04-29 00:25:07 UTC
27201,446,2,7089,0.99,2007-04-27 03:12:09 UTC
27196,446,2,6454,0.99,2007-04-11 23:28:39 UTC
27206,446,2,8691,0.99,2007-04-29 15:09:50 UTC
17900,446,2,3168,0.99,2007-02-20 20:14:28 UTC
17897,446,2,2520,6.99,2007-02-18 22:57:27 UTC
21216,446,2,12480,8.99,2007-03-18 10:55:10 UTC
27195,446,2,5409,2.99,2007-04-09 18:45:46 UTC
21218,446,2,15951,0.99,2007-03-23 17:38:59 UTC
17898,446,2,2710,0.99,2007-02-19 12:32:23 UTC
19241,191,1,1677,2.99,2007-02-16 09:35:38 UTC
31160,191,1,9964,4.99,2007-04-30 14:46:06 UTC
31156,191,1,7450,3.99,2007-04-27 16:47:02 UTC
31154,191,1,5924,5.99,2007-04-10 20:09:50 UTC
31159,191,1,9297,4.99,2007-04-30 14:54:56 UTC
32073,191,1,14361,0.99,2007-05-14 13:44:30 UTC
31157,191,1,7520,2.99,2007-04-27 19:30:29 UTC
19240,191,1,1278,0.99,2007-02-15 06:37:39 UTC
19243,191,1,2051,4.99,2007-02-17 13:38:43 UTC
31155,191,1,7150,6.99,2007-04-27 05:39:41 UTC
31152,191,1,5338,2.99,2007-04-09 15:35:34 UTC
24518,191,2,10532,2.99,2007-03-01 10:35:02 UTC
19244,191,2,2555,2.99,2007-02-19 01:35:29 UTC
19239,191,2,1173,2.99,2007-02-14 22:23:13 UTC
24519,191,2,15375,4.99,2007-03-22 20:40:29 UTC
31158,191,2,8583,0.99,2007-04-29 10:33:17 UTC
19242,191,2,1870,2.99,2007-02-17 00:53:03 UTC
31153,191,2,5397,5.99,2007-04-09 18:12:18 UTC
27215,447,1,6651,0.99,2007-04-12 09:25:55 UTC
27217,447,1,8537,8.99,2007-04-29 09:13:21 UTC
27220,447,1,9288,6.99,2007-04-30 14:25:06 UTC
21219,447,1,10425,2.99,2007-03-01 06:51:52 UTC
21222,447,1,11465,5.99,2007-03-02 20:12:19 UTC
21229,447,1,15997,4.99,2007-03-23 19:08:58 UTC
27212,447,1,5331,4.99,2007-04-09 15:22:33 UTC
17903,447,1,2025,4.99,2007-02-17 11:32:27 UTC
21226,447,1,13848,4.99,2007-03-20 13:06:16 UTC
27211,447,1,4858,6.99,2007-04-08 17:21:51 UTC
27213,447,1,5734,0.99,2007-04-10 10:05:55 UTC
21224,447,1,13072,2.99,2007-03-19 08:31:57 UTC
21228,447,1,15108,2.99,2007-03-22 10:38:34 UTC
27216,447,1,6690,1.99,2007-04-12 10:51:29 UTC
17904,447,2,2285,4.99,2007-02-18 05:29:21 UTC
27214,447,2,5987,2.99,2007-04-10 23:23:58 UTC
27218,447,2,8945,4.99,2007-04-30 01:40:15 UTC
21230,447,2,16032,4.99,2007-03-23 20:28:24 UTC
21225,447,2,13110,0.99,2007-03-19 09:53:04 UTC
27210,447,2,4403,4.99,2007-04-07 19:58:07 UTC
21227,447,2,14443,5.99,2007-03-21 10:34:59 UTC
21223,447,2,12511,0.99,2007-03-18 11:51:46 UTC
17902,447,2,1890,2.99,2007-02-17 02:34:40 UTC
21220,447,2,10957,5.99,2007-03-02 02:01:57 UTC
27219,447,2,9076,5.99,2007-04-30 06:26:39 UTC
17901,447,2,1230,0.99,2007-02-15 02:32:36 UTC
21221,447,2,11108,0.99,2007-03-02 06:48:28 UTC
32074,192,1,11611,4.99,2007-05-14 13:44:30 UTC
31161,192,1,3902,2.99,2007-04-06 17:53:45 UTC
31169,192,1,9462,7.99,2007-04-30 20:59:11 UTC
31162,192,1,4469,4.99,2007-04-07 22:46:59 UTC
31163,192,1,5400,2.99,2007-04-09 18:25:07 UTC
24524,192,1,13125,5.99,2007-03-19 10:26:16 UTC
24522,192,1,11385,4.99,2007-03-02 16:51:38 UTC
24527,192,1,14404,4.99,2007-03-21 09:11:31 UTC
24523,192,1,11815,4.99,2007-03-17 10:41:53 UTC
31170,192,1,9831,2.99,2007-04-30 10:27:59 UTC
19245,192,1,2760,3.99,2007-02-19 15:45:00 UTC
24521,192,1,10843,7.99,2007-03-01 22:11:30 UTC
24525,192,2,14146,4.99,2007-03-21 00:41:58 UTC
24526,192,2,14238,7.99,2007-03-21 03:45:07 UTC
31167,192,2,8051,0.99,2007-04-28 15:24:43 UTC
31165,192,2,6691,0.99,2007-04-12 10:55:05 UTC
24520,192,2,10238,0.99,2007-03-01 00:36:32 UTC
24529,192,2,15855,2.99,2007-03-23 14:27:28 UTC
24528,192,2,14692,6.99,2007-03-21 19:11:48 UTC
31164,192,2,6223,0.99,2007-04-11 11:55:36 UTC
31166,192,2,7147,2.99,2007-04-27 05:31:01 UTC
31168,192,2,8292,7.99,2007-04-29 00:58:03 UTC
17905,448,1,1313,5.99,2007-02-15 08:47:01 UTC
27225,448,1,4406,1.99,2007-04-07 20:03:43 UTC
21236,448,1,13982,3.99,2007-03-20 17:36:52 UTC
21237,448,1,14580,3.99,2007-03-21 15:25:06 UTC
21240,448,1,15427,4.99,2007-03-22 22:36:20 UTC
27230,448,1,9178,10.99,2007-04-30 10:27:17 UTC
21238,448,1,14711,2.99,2007-03-21 19:50:34 UTC
21233,448,1,12446,2.99,2007-03-18 09:24:56 UTC
21234,448,1,13220,2.99,2007-03-19 14:10:59 UTC
31966,448,1,13577,0,2007-05-14 13:44:30 UTC
21232,448,1,11798,9.99,2007-03-17 09:50:10 UTC
27221,448,2,3959,5.99,2007-04-06 20:36:25 UTC
27222,448,2,3992,6.99,2007-04-06 22:05:23 UTC
17908,448,2,3225,3.99,2007-02-21 00:45:22 UTC
27224,448,2,4206,2.99,2007-04-07 10:00:43 UTC
27228,448,2,6341,2.99,2007-04-11 18:16:29 UTC
17909,448,2,3347,5.99,2007-02-21 09:36:59 UTC
31965,448,2,14734,3.98,2007-05-14 13:44:30 UTC
21239,448,2,15358,9.99,2007-03-22 19:57:41 UTC
17906,448,2,1823,7.99,2007-02-16 20:16:43 UTC
21231,448,2,11608,8.99,2007-03-17 02:05:19 UTC
21235,448,2,13250,3.99,2007-03-19 15:16:22 UTC
27227,448,2,4558,2.99,2007-04-08 03:23:53 UTC
27226,448,2,4537,2.99,2007-04-08 02:17:07 UTC
17907,448,2,2697,0.99,2007-02-19 11:57:35 UTC
27229,448,2,6985,4.99,2007-04-26 23:26:09 UTC
27223,448,2,4024,0.99,2007-04-07 00:39:50 UTC
24534,193,1,13608,0.99,2007-03-20 04:39:11 UTC
31176,193,1,9575,4.99,2007-04-30 01:20:20 UTC
19246,193,1,1325,4.99,2007-02-15 09:31:51 UTC
24533,193,1,13529,2.99,2007-03-20 01:36:14 UTC
24535,193,1,14679,2.99,2007-03-21 18:43:25 UTC
31172,193,1,8211,2.99,2007-04-28 22:02:49 UTC
31174,193,1,8431,4.99,2007-04-29 05:41:15 UTC
24536,193,1,14927,4.99,2007-03-22 04:00:20 UTC
31175,193,1,9079,2.99,2007-04-30 06:30:27 UTC
31173,193,1,8379,4.99,2007-04-29 03:58:07 UTC
19251,193,1,3297,8.99,2007-02-21 05:36:46 UTC
31171,193,1,4892,6.99,2007-04-08 18:34:52 UTC
24531,193,2,12384,0.99,2007-03-18 07:05:25 UTC
24537,193,2,15164,4.99,2007-03-22 13:16:20 UTC
24530,193,2,10462,2.99,2007-03-01 08:06:55 UTC
19247,193,2,2377,6.99,2007-02-18 13:24:50 UTC
24538,193,2,15344,6.99,2007-03-22 19:30:15 UTC
19248,193,2,2841,6.99,2007-02-19 20:49:33 UTC
24532,193,2,12658,4.99,2007-03-18 17:34:09 UTC
19249,193,2,2846,4.99,2007-02-19 21:20:41 UTC
24539,193,2,15495,5.99,2007-03-23 00:54:37 UTC
19250,193,2,2880,2.99,2007-02-19 23:53:21 UTC
32075,193,2,15729,2.99,2007-05-14 13:44:30 UTC
21242,449,1,10416,4.99,2007-03-01 06:37:06 UTC
27234,449,1,5824,2.99,2007-04-10 14:48:20 UTC
27232,449,1,3977,8.99,2007-04-06 21:29:16 UTC
21243,449,1,10516,6.99,2007-03-01 10:10:22 UTC
27231,449,1,3503,0.99,2007-04-05 22:45:51 UTC
17911,449,1,2348,0.99,2007-02-18 10:44:10 UTC
21245,449,1,12212,4.99,2007-03-18 01:01:56 UTC
21241,449,2,10409,2.99,2007-03-01 06:17:42 UTC
21244,449,2,10688,6.99,2007-03-01 16:22:10 UTC
17910,449,2,1295,4.99,2007-02-15 07:45:47 UTC
27233,449,2,4433,3.99,2007-04-07 21:14:08 UTC
27237,449,2,8002,2.99,2007-04-28 13:39:27 UTC
27238,449,2,10083,5.99,2007-04-30 18:38:46 UTC
27235,449,2,7755,6.99,2007-04-28 04:50:45 UTC
17912,449,2,2970,2.99,2007-02-20 06:20:18 UTC
27236,449,2,7803,3.99,2007-04-28 06:20:40 UTC
21246,449,2,14962,7.99,2007-03-22 05:06:10 UTC
31181,194,1,9064,7.99,2007-04-30 05:53:22 UTC
19254,194,1,2347,2.99,2007-02-18 10:40:56 UTC
24544,194,1,14440,4.99,2007-03-21 10:27:31 UTC
19252,194,1,1430,0.99,2007-02-15 16:53:22 UTC
31179,194,1,5291,2.99,2007-04-09 13:43:29 UTC
24542,194,1,13515,0.99,2007-03-20 00:58:14 UTC
19256,194,1,2807,3.99,2007-02-19 18:01:20 UTC
19253,194,1,2245,7.99,2007-02-18 03:21:26 UTC
19255,194,1,2463,3.99,2007-02-18 18:30:10 UTC
24545,194,2,15937,4.99,2007-03-23 17:11:49 UTC
31178,194,2,5146,2.99,2007-04-09 06:43:25 UTC
24543,194,2,13616,7.99,2007-03-20 04:59:00 UTC
24541,194,2,12851,3.99,2007-03-19 00:40:39 UTC
31177,194,2,4231,7.99,2007-04-07 11:16:46 UTC
31180,194,2,5894,3.99,2007-04-10 18:38:01 UTC
24540,194,2,11475,5.99,2007-03-02 20:23:36 UTC
21255,450,1,15327,4.99,2007-03-22 18:59:51 UTC
21248,450,1,10984,3.99,2007-03-02 02:58:29 UTC
31967,450,1,14172,0.99,2007-05-14 13:44:30 UTC
27241,450,1,6028,4.99,2007-04-11 01:00:11 UTC
27244,450,1,7626,0.99,2007-04-27 23:17:28 UTC
27240,450,1,5999,7.99,2007-04-10 23:49:49 UTC
21251,450,1,13810,0.99,2007-03-20 11:28:05 UTC
17919,450,1,3155,4.99,2007-02-20 19:31:05 UTC
17914,450,1,1739,0.99,2007-02-16 14:38:05 UTC
27239,450,1,3570,3.99,2007-04-06 01:52:10 UTC
17917,450,1,2501,4.99,2007-02-18 21:38:38 UTC
